year,name,vmax_ms,pmin_hpa,v_land_ms,cat,landfall_cn,scs_genesis
1949,CARMEN,44.7566,990.0,,4,0,0
1949,DELLA,59.6755,960.0,,5,0,0
1949,UNNAMED,11.8322,1000.0,,0,0,0
1949,ELAINE,29.8378,984.0,12.3467,2,1,0
1949,FAYE,44.7566,965.0,,4,0,0
1949,GLORIA,49.9011,960.0,39.6122,4,1,0
1949,HESTER,34.9822,980.0,,3,0,0
1949,IRMA,29.8378,980.0,24.6933,2,1,1
1949,IRMA,14.9189,988.0,14.9189,0,1,0
1949,UNNAMED,11.8322,1004.0,,0,0,0
1949,UNNAMED,24.6933,990.0,,2,0,0
1949,UNNAMED,11.8322,998.0,10.2889,0,1,1
1949,JUDITH,49.9011,960.0,,4,0,0
1949,UNNAMED,11.8322,1002.0,,0,1,0
1949,UNNAMED,11.8322,1004.0,,0,0,0
1949,JUDITH,14.9189,998.0,,0,0,0
1949,UNNAMED,11.8322,1002.0,,0,0,0
1949,KITTY,44.7566,952.0,,4,0,0
1949,LISE,44.7566,960.0,,4,0,0
1949,UNNAMED,29.8378,990.0,27.2655,2,1,0
1949,MADELINE,39.6122,973.0,,3,0,0
1949,NELLY,39.6122,980.0,19.5489,3,1,0
1949,UNNAMED,24.6933,985.0,,2,0,0
1949,UNNAMED,24.6933,990.0,,2,0,1
1949,UNNAMED,24.6933,990.0,,2,0,0
1949,UNNAMED,19.5489,1000.0,,1,0,0
1949,UNNAMED,19.5489,1000.0,11.8322,1,1,0
1949,OMELIA,34.9822,980.0,,3,0,0
1949,UNNAMED,24.6933,990.0,,2,0,0
1949,PATRICIA,69.9644,930.0,,5,0,0
1949,UNNAMED,29.8378,990.0,,2,0,0
1949,UNNAMED,19.5489,1000.0,,1,0,0
1949,RENA,29.8378,990.0,14.9189,2,1,0
1949,ALLYN,49.9011,960.0,,4,0,0
1949,BETTY,34.9822,996.0,,3,0,0
1949,CAMILLA,44.7566,970.0,,4,0,0
1950,UNNAMED,29.8378,984.0,,2,0,0
1950,DORIS,69.9644,930.0,,5,0,0
1950,UNNAMED,24.6933,992.0,14.9189,2,1,1
1950,ELSIE,44.7566,965.0,,4,0,0
1950,UNNAMED,11.8322,1002.0,11.8322,0,1,1
1950,UNNAMED,24.6933,990.0,,2,0,0
1950,GRACE,29.8378,982.0,,2,0,0
1950,FLOSSIE:GRACE,34.9822,975.0,11.8322,3,1,0
1950,UNNAMED,14.9189,997.0,11.8322,0,1,0
1950,UNNAMED,29.8378,983.0,,2,0,0
1950,HELENE,29.8378,984.0,14.9189,2,1,0
1950,UNNAMED,14.9189,992.0,11.8322,0,1,1
1950,UNNAMED,19.5489,992.0,,1,0,0
1950,UNNAMED,14.9189,995.0,,0,0,0
1950,UNNAMED,19.5489,998.0,,1,0,0
1950,UNNAMED,19.5489,996.0,,1,0,0
1950,UNNAMED,14.9189,994.0,,0,0,0
1950,IDA,34.9822,975.0,,3,0,0
1950,UNNAMED,14.9189,996.0,,0,0,0
1950,UNNAMED,29.8378,980.0,,2,0,0
1950,UNNAMED,24.6933,990.0,,2,0,0
1950,IDA,34.9822,980.0,,3,0,0
1950,UNNAMED,29.8378,990.0,,2,0,0
1950,JANE,59.6755,940.0,,5,0,0
1950,KEZIA,59.6755,945.0,,5,0,0
1950,UNNAMED,24.6933,995.0,,2,0,1
1950,LUCRETIA:NANCY,29.8378,980.0,,2,0,0
1950,MISSATHA,34.9822,974.0,,3,0,0
1950,UNNAMED,19.5489,1002.0,,1,0,0
1950,OSSIA,34.9822,975.0,,3,0,0
1950,UNNAMED,14.9189,996.0,14.9189,0,1,1
1950,UNNAMED,14.9189,1000.0,14.9189,0,1,1
1950,UNNAMED,11.8322,1003.0,,0,0,0
1950,PETIE,44.7566,963.0,,4,0,0
1950,UNNAMED,24.6933,995.0,,2,0,0
1950,UNNAMED,14.9189,1002.0,,0,0,0
1950,RUBY,59.6755,940.0,,5,0,0
1950,CLARA,64.8199,940.0,,5,0,0
1950,BILLIE,34.9822,985.0,,3,0,0
1950,DELILAH,29.8378,985.0,19.5489,2,1,0
1950,ELLEN,29.8378,990.0,,2,0,0
1950,FRAN,39.6122,990.0,,3,0,0
1951,GEORGIA,49.9011,970.0,,4,0,0
1951,HOPE,29.8378,980.0,,2,0,0
1951,IRIS,79.7388,909.0,,5,0,0
1951,JOAN,29.8378,980.0,,2,0,0
1951,UNNAMED,14.9189,998.0,11.8322,0,1,1
1951,UNNAMED,19.5489,992.0,13.3755,1,1,1
1951,KATE,34.9822,975.0,,3,0,0
1951,UNNAMED,24.6933,992.0,,2,0,0
1951,UNNAMED,14.9189,1002.0,,0,0,0
1951,UNNAMED,11.8322,1005.0,,0,0,0
1951,UNNAMED,11.8322,1006.0,,0,0,0
1951,LOUISE,79.7388,904.0,34.9822,5,1,0
1951,UNNAMED,14.9189,1002.0,,0,0,0
1951,UNNAMED,14.9189,995.0,,0,0,1
1951,UNNAMED,24.6933,988.0,9.7744,2,1,0
1951,MARGE,89.5133,886.0,19.5489,5,1,0
1951,UNNAMED,14.9189,1005.0,,0,0,0
1951,NORA,39.6122,970.0,39.6122,3,1,0
1951,UNNAMED,14.9189,995.0,,0,0,1
1951,UNNAMED,14.9189,1000.0,,0,0,0
1951,ORA,44.7566,970.0,,4,1,0
1951,PAT,34.9822,980.0,27.2655,3,1,0
1951,RUTH,74.5944,924.0,,5,0,0
1951,SARAH,44.7566,960.0,,4,0,0
1951,THELMA,59.6755,950.0,,5,0,0
1951,VERA,34.9822,980.0,,3,0,0
1951,WANDA,39.6122,985.0,,3,0,0
1951,UNNAMED,11.8322,1004.0,,0,0,0
1951,AMY,54.5311,950.0,,5,0,0
1951,BABS,39.6122,980.0,,3,0,0
1952,CHARLOTTE,39.6122,960.0,17.4911,3,1,1
1952,DINAH,44.7566,962.0,,4,0,0
1952,UNNAMED,19.5489,995.0,12.3467,1,1,0
1952,EMMA,44.7566,973.0,,4,0,0
1952,UNNAMED,14.9189,1002.0,,0,0,0
1952,FREDA,24.6933,992.0,,2,0,0
1952,GILDA,29.8378,985.0,14.9189,2,1,0
1952,HARRIET,39.6122,980.0,20.0633,3,1,0
1952,JEANNE:JEANNIE,29.8378,985.0,,2,0,0
1952,UNNAMED,14.9189,1000.0,,0,0,0
1952,IVY,24.6933,992.0,,2,0,0
1952,UNNAMED,14.9189,995.0,,0,0,0
1952,KAREN,49.9011,955.0,,4,0,0
1952,UNNAMED,14.9189,999.0,11.8322,0,1,1
1952,LOIS,39.6122,980.0,34.9822,3,1,0
1952,MARY,34.9822,983.0,22.1211,3,1,0
1952,NONA,39.6122,980.0,32.4100,3,1,0
1952,UNNAMED,19.5489,1000.0,,1,0,0
1952,UNNAMED,29.8378,990.0,27.2655,2,1,0
1952,OLIVE,59.6755,940.0,,5,0,0
1952,UNNAMED,19.5489,998.0,19.5489,1,1,1
1952,POLLY,39.6122,977.0,,3,0,0
1952,ROSE,39.6122,985.0,,3,0,0
1952,TRIX,54.5311,960.0,,5,0,0
1952,SHIRLEY,24.6933,995.0,,2,0,1
1952,VAE,44.7566,975.0,,4,0,0
1952,WILMA,69.9644,927.0,,5,0,0
1952,AGNES,74.5944,920.0,,5,0,0
1952,BESS,74.5944,915.0,,5,0,0
1952,CARMEN,54.5311,962.0,,5,0,0
1952,DELLA,44.7566,980.0,,4,1,0
1952,ELAINE,29.8378,990.0,,2,0,0
1952,FAYE,34.9822,990.0,,3,0,0
1952,GLORIA,34.9822,988.0,,3,0,0
1952,UNNAMED,19.5489,998.0,,1,0,0
1952,HESTER,59.6755,955.0,,5,0,0
1953,IRMA,49.9011,975.0,,4,0,0
1953,JUDY,59.6755,944.0,,5,0,0
1953,UNNAMED,19.5489,998.0,,1,0,1
1953,UNNAMED,19.5489,983.0,,1,0,0
1953,KIT,79.7388,910.0,49.9011,5,1,0
1953,UNNAMED,11.8322,1002.0,,0,0,0
1953,LOLA,49.9011,968.0,,4,0,0
1953,MAMIE,34.9822,982.0,,3,0,0
1953,NINA,89.5133,895.0,44.7566,5,1,0
1953,UNNAMED,11.8322,998.0,,0,0,0
1953,UNNAMED,11.8322,988.0,11.8322,0,1,1
1953,OPHELIA,49.9011,960.0,39.6122,4,1,0
1953,PHYLLIS,44.7566,975.0,34.9822,4,1,0
1953,NINA,24.6933,978.0,14.9189,2,1,0
1953,RITA,64.8199,942.0,39.6122,5,1,0
1953,UNNAMED,24.6933,995.0,,2,0,0
1953,SUSAN,49.9011,970.0,19.5489,4,1,0
1953,TESS,74.5944,899.0,,5,0,0
1953,UNNAMED,19.5489,995.0,12.3467,1,1,1
1953,UNNAMED,14.9189,1000.0,,0,0,1
1953,UNNAMED,19.5489,999.0,,1,0,0
1953,VIOLA,39.6122,968.0,,3,0,1
1953,WINNIE,34.9822,990.0,,3,0,0
1953,ALICE,69.9644,917.0,,5,0,0
1953,BETTY,54.5311,967.0,29.8378,5,1,0
1953,UNNAMED,11.8322,1002.0,,0,0,0
1953,CORA,49.9011,960.0,,4,0,0
1953,UNNAMED,19.5489,1000.0,,1,0,0
1953,UNNAMED,24.6933,1000.0,,2,0,0
1953,UNNAMED,24.6933,1000.0,,2,0,0
1953,UNNAMED,19.5489,1000.0,,1,0,1
1953,DORIS,59.6755,940.0,,5,0,0
1954,UNNAMED,24.6933,990.0,,2,0,0
1954,ELSIE,49.9011,945.0,32.4100,4,1,0
1954,UNNAMED,11.8322,1002.0,,0,0,1
1954,FLOSSIE,39.6122,985.0,,3,0,0
1954,UNNAMED,11.8322,1002.0,,0,0,0
1954,UNNAMED,11.8322,1002.0,,0,0,0
1954,UNNAMED,19.5489,993.0,12.3467,1,1,1
1954,UNNAMED,14.9189,1000.0,,0,0,0
1954,GRACE,54.5311,940.0,,5,0,0
1954,HELEN,39.6122,970.0,,3,0,0
1954,IDA,84.8833,890.0,44.7566,5,1,0
1954,UNNAMED,24.6933,994.0,9.7744,2,1,0
1954,GRACE,14.9189,986.0,,0,0,0
1954,UNNAMED,14.9189,1000.0,,0,0,0
1954,KATHY,59.6755,940.0,,5,0,0
1954,UNNAMED,19.5489,1000.0,,1,0,0
1954,UNNAMED,24.6933,985.0,24.6933,2,1,1
1954,JUNE,84.8833,901.0,27.2655,5,1,0
1954,LORNA,54.5311,952.0,,5,0,0
1954,UNNAMED,11.8322,995.0,,0,0,1
1954,UNNAMED,19.5489,994.0,,1,0,1
1954,MARIE,39.6122,956.0,,3,0,0
1954,UNNAMED,14.9189,1002.0,,0,0,1
1954,NANCY,44.7566,963.0,,4,0,0
1954,UNNAMED,24.6933,995.0,,2,0,1
1954,OLGA,69.9644,930.0,,5,0,0
1954,UNNAMED,14.9189,1004.0,,0,0,0
1954,PAMELA,84.8833,900.0,29.8378,5,1,0
1954,UNNAMED,14.9189,1001.0,,0,0,1
1954,RUBY,74.5944,938.0,17.4911,5,1,0
1954,SALLY,79.7388,921.0,,5,0,0
1954,UNNAMED,11.8322,1005.0,,0,0,0
1954,TILDA,74.5944,940.0,,5,0,0
1954,UNNAMED,29.8378,990.0,,2,0,0
1955,VIOLET,34.9822,995.0,,3,0,0
1955,UNNAMED,24.6933,996.0,,2,0,0
1955,WILDA,39.6122,983.0,,3,0,0
1955,ANITA,44.7566,974.0,,4,0,0
1955,BILLIE,34.9822,986.0,19.5489,3,1,1
1955,UNNAMED,34.9822,970.0,24.6933,3,1,1
1955,CLARA,74.5944,918.0,11.8322,5,1,0
1955,UNNAMED,14.9189,995.0,9.7744,0,1,1
1955,DOT,34.9822,995.0,,3,0,0
1955,ELLEN,39.6122,965.0,,3,0,0
1955,UNNAMED,24.6933,990.0,,2,0,0
1955,FRAN,44.7566,966.0,,4,0,0
1955,GEORGIA,49.9011,985.0,,4,0,0
1955,UNNAMED,19.5489,995.0,,1,0,0
1955,HOPE,44.7566,975.0,,4,0,0
1955,UNNAMED,29.8378,985.0,,2,0,1
1955,UNNAMED,19.5489,1000.0,,1,0,0
1955,UNNAMED,14.9189,1000.0,11.8322,0,1,0
1955,IRIS,44.7566,965.0,40.1266,4,1,0
1955,UNNAMED,14.9189,1002.0,,0,0,0
1955,UNNAMED,24.6933,990.0,,2,0,0
1955,JOAN,39.6122,968.0,,3,0,0
1955,UNNAMED,14.9189,1002.0,,0,0,0
1955,UNNAMED,14.9189,1002.0,11.8322,0,1,1
1955,UNNAMED,14.9189,1000.0,10.2889,0,1,1
1955,KATE,64.8199,931.0,49.9011,5,1,0
1955,LOUISE,69.9644,930.0,,5,0,0
1955,MARGE,49.9011,964.0,,4,0,0
1955,UNNAMED,24.6933,1003.0,,2,0,0
1955,UNNAMED,24.6933,998.0,,2,0,1
1955,NORA,44.7566,955.0,,4,0,0
1955,OPAL,34.9822,982.0,,3,0,0
1955,UNNAMED,14.9189,1004.0,,0,0,0
1955,UNNAMED,14.9189,1006.0,,0,0,0
1955,UNNAMED,11.8322,1004.0,,0,0,1
1955,PATSY,64.8199,980.0,,5,0,0
1955,RUTH,89.5133,924.0,,5,0,0
1956,UNNAMED,14.9189,1002.0,,0,0,1
1956,SARAH,59.6755,970.0,,5,0,0
1956,UNNAMED,19.5489,998.0,,1,0,0
1956,THELMA,74.5944,935.0,,5,0,0
1956,UNNAMED,11.8322,998.0,,0,0,1
1956,UNNAMED,24.6933,1000.0,,2,0,0
1956,UNNAMED,19.5489,1000.0,19.5489,1,1,1
1956,UNNAMED,14.9189,1000.0,,0,0,0
1956,VERA,34.9822,975.0,29.8378,3,1,0
1956,UNNAMED,11.8322,1005.0,,0,0,1
1956,UNNAMED,24.6933,994.0,8.7455,2,1,0
1956,WANDA,89.5133,905.0,42.6989,5,1,0
1956,UNNAMED,19.5489,999.0,,1,0,0
1956,AMY,39.6122,965.0,,3,0,0
1956,UNNAMED,11.8322,1002.0,,0,0,0
1956,UNNAMED,11.8322,998.0,8.7455,0,1,1
1956,UNNAMED,19.5489,998.0,,1,0,0
1956,BABS,49.9011,960.0,,4,0,0
1956,UNNAMED,14.9189,991.0,,0,0,1
1956,UNNAMED,14.9189,996.0,11.8322,0,1,1
1956,UNNAMED,11.8322,1002.0,9.7744,0,1,1
1956,CHARLOTTE,54.5311,960.0,,5,0,0
1956,DINAH,44.7566,970.0,44.7566,4,1,0
1956,EMMA,69.9644,930.0,,5,0,0
1956,UNNAMED,11.8322,1002.0,,0,0,0
1956,UNNAMED,11.8322,999.0,8.7455,0,1,1
1956,FREDA,49.9011,970.0,39.6122,4,1,0
1956,GILDA,74.5944,937.0,40.1266,5,1,0
1956,HARRIET,49.9011,956.0,,4,0,0
1956,IVY,39.6122,985.0,,3,0,0
1956,UNNAMED,14.9189,1005.0,13.3755,0,1,1
1956,JEAN,59.6755,940.0,,5,0,0
1956,KAREN:LUCILLE,44.7566,975.0,,4,0,0
1956,UNNAMED,14.9189,1002.0,,0,0,0
1956,NADINE,34.9822,990.0,,3,0,0
1956,OLIVE,34.9822,990.0,,3,0,0
1956,POLLY,39.6122,980.0,,3,0,0
1956,UNNAMED,11.8322,1000.0,,0,0,0
1957,UNNAMED,19.5489,995.0,,1,0,0
1957,ROSE,74.5944,954.0,,5,0,0
1957,SHIRLEY,64.8199,975.0,,5,0,0
1957,TRIX,64.8199,948.0,,5,0,0
1957,VIRGINIA,89.5133,898.0,49.9011,5,1,0
1957,UNNAMED,11.8322,1003.0,,0,0,0
1957,UNNAMED,14.9189,990.0,14.9189,0,1,1
1957,WENDY,49.9011,983.0,29.8378,4,1,0
1957,UNNAMED,14.9189,1003.0,,0,0,0
1957,AGNES,79.7388,906.0,,5,0,0
1957,UNNAMED,24.6933,980.0,24.6933,2,1,1
1957,UNNAMED,19.5489,997.0,,1,0,0
1957,UNNAMED,11.8322,998.0,,0,0,0
1957,UNNAMED,11.8322,1000.0,,0,0,1
1957,BESS,49.9011,952.0,,4,0,0
1957,DELLA,59.6755,961.0,,5,0,0
1957,CARMEN,59.6755,959.0,34.9822,5,1,0
1957,ELAINE,69.9644,942.0,,5,0,0
1957,FAYE,79.7388,928.0,,5,0,0
1957,GLORIA,44.7566,970.0,34.9822,4,1,0
1957,HESTER,89.5133,900.0,,5,0,0
1957,IRMA,34.9822,990.0,,3,0,1
1957,UNNAMED,19.5489,1000.0,8.7455,1,1,0
1957,JUDY,59.6755,959.0,,5,0,0
1957,KIT,89.5133,908.0,,5,0,0
1957,LOLA,89.5133,897.0,,5,0,0
1957,MAMIE,54.5311,960.0,,5,0,0
1958,OPHELIA,74.5944,939.0,,5,0,0
1958,UNNAMED,24.6933,995.0,,2,0,0
1958,PHYLLIS,79.7388,938.0,,5,0,0
1958,UNNAMED,24.6933,985.0,24.6933,2,1,1
1958,RITA,39.6122,985.0,,3,0,0
1958,UNNAMED,19.5489,998.0,,1,0,0
1958,SUSAN,44.7566,984.0,,4,0,0
1958,TESS,34.9822,993.0,,3,0,0
1958,VIOLA,59.6755,964.0,,5,0,0
1958,WINNIE,74.5944,925.0,55.0455,5,1,0
1958,ALICE,74.5944,922.0,,5,0,0
1958,BETTY,29.8378,982.0,,2,0,1
1958,UNNAMED,24.6933,990.0,,2,1,1
1958,DORIS,79.7388,932.0,,5,0,0
1958,UNNAMED,39.6122,985.0,27.2655,3,1,1
1958,ELSIE,59.6755,968.0,,5,0,0
1958,UNNAMED,11.8322,1002.0,,0,0,0
1958,FLOSSIE,49.9011,967.0,,4,0,0
1958,UNNAMED,14.9189,994.0,10.8033,0,1,1
1958,UNNAMED,29.8378,982.0,27.2655,2,1,0
1958,GRACE,99.8021,901.0,44.7566,5,1,0
1958,UNNAMED,19.5489,994.0,14.9189,1,1,1
1958,UNNAMED,29.8378,975.0,24.6933,2,1,0
1958,UNNAMED,14.9189,995.0,,0,0,1
1958,HELEN,84.8833,925.0,,5,0,0
1958,IDA,109.5766,878.0,,5,0,0
1958,JUNE,34.9822,985.0,,3,0,0
1958,UNNAMED,19.5489,998.0,8.7455,1,1,1
1958,KATHY,49.9011,975.0,,4,0,0
1958,LORNA,64.8199,940.0,,5,0,0
1958,MARIE,69.9644,941.0,,5,0,0
1958,NANCY,79.7388,922.0,,5,0,0
1958,UNNAMED,24.6933,992.0,,2,0,1
1958,PAMELA,24.6933,997.0,,2,0,0
1958,OLGA,69.9644,949.0,,5,0,0
1958,UNNAMED,34.9822,985.0,,3,0,0
1959,RUBY,24.6933,995.0,,2,0,0
1959,SALLY,29.8378,990.0,,2,0,0
1959,TILDA,84.8833,928.0,,5,0,0
1959,VIOLET,11.8322,1001.0,,0,0,1
1959,WILDA,24.6933,996.0,14.9189,2,1,1
1959,BILLIE,44.7566,968.0,32.4100,4,1,0
1959,UNNAMED,14.9189,998.0,10.8033,0,1,1
1959,ELLEN,49.9011,962.0,,4,0,0
1959,GEORGIA,54.5311,955.0,,5,1,0
1959,HOPE,14.9189,997.0,9.2600,0,1,0
1959,UNNAMED,11.8322,998.0,,0,0,1
1959,IRIS,49.9011,965.0,11.8322,4,1,0
1959,KATE,19.5489,1000.0,,1,0,0
1959,JOAN,99.8021,885.0,72.5366,5,1,0
1959,LOUISE,59.6755,964.0,49.9011,5,1,0
1959,MARGE,11.8322,1000.0,9.7744,0,1,1
1959,NORA,29.8378,985.0,24.6933,2,1,0
1959,PATSY,59.6755,965.0,,5,0,0
1959,SARAH,84.8833,905.0,,5,0,0
1959,THELMA,14.9189,1002.0,,0,0,0
1959,VERA,89.5133,894.0,,5,0,0
1959,AMY,44.7566,977.0,,4,0,0
1959,UNNAMED,11.8322,1000.0,,0,0,1
1959,BABS,24.6933,998.0,,2,0,1
1959,CHARLOTTE,89.5133,905.0,,5,0,0
1959,DINAH,99.8021,915.0,,5,0,0
1959,UNNAMED,14.9189,1003.0,,0,0,0
1959,EMMA,59.6755,958.0,,5,0,0
1959,UNNAMED,24.6933,998.0,,2,0,0
1959,FREDA,64.8199,940.0,,5,0,0
1959,GILDA,84.8833,915.0,,5,0,0
1959,HARRIET,74.5944,933.0,,5,0,0
1960,IVY,14.9189,1000.0,,0,0,0
1960,JEAN,11.8322,1000.0,,0,0,0
1960,KAREN,39.6122,990.0,,3,0,0
1960,LUCILLE,34.9822,985.0,,3,0,0
1960,LUCILLE,14.9189,1004.0,,0,0,0
1960,NADINE,34.9822,985.0,,3,0,0
1960,MARY,44.7566,970.0,34.9822,4,1,1
1960,MARY,24.6933,988.0,,2,0,0
1960,OLIVE,59.6755,950.0,29.8378,5,1,0
1960,UNNAMED,11.8322,1000.0,,0,0,1
1960,POLLY,69.9644,950.0,29.8378,5,1,0
1960,ROSE,24.6933,990.0,,2,0,0
1960,SHIRLEY,69.9644,910.0,55.0455,5,1,0
1960,UNNAMED,14.9189,995.0,10.8033,0,1,1
1960,TRIX,64.8199,929.0,19.5489,5,1,0
1960,UNNAMED,11.8322,997.0,,0,0,1
1960,UNNAMED,24.6933,1000.0,,2,0,0
1960,VIRGINIA,44.7566,980.0,,4,0,0
1960,TRIX,29.8378,980.0,19.5489,2,1,0
1960,AGNES,24.6933,994.0,24.6933,2,1,0
1960,WENDY,34.9822,990.0,,3,0,0
1960,UNNAMED,14.9189,996.0,,0,0,1
1960,BESS,34.9822,978.0,,3,0,0
1960,CARMEN,39.6122,975.0,19.5489,3,1,0
1960,DELLA,49.9011,967.0,,4,0,0
1960,ELAINE,39.6122,975.0,24.6933,3,1,1
1960,FAYE,69.9644,946.0,,5,0,0
1960,GLORIA,19.5489,995.0,,1,0,0
1960,GLORIA,14.9189,1008.0,,0,0,0
1960,HESTER,19.5489,998.0,,1,0,0
1960,IRMA,19.5489,998.0,,1,0,0
1960,UNNAMED,14.9189,998.0,,0,0,1
1960,IRMA,19.5489,988.0,,1,0,0
1960,UNNAMED,11.8322,998.0,11.8322,0,1,1
1960,JUDY,39.6122,980.0,,3,0,0
1960,KIT,49.9011,960.0,34.9822,4,1,0
1960,UNNAMED,24.6933,992.0,,2,0,1
1960,LOLA,39.6122,970.0,,3,0,0
1960,MAMIE,54.5311,940.0,,5,0,0
1960,NINA,59.6755,950.0,,5,0,0
1960,UNNAMED,11.8322,1005.0,,0,0,1
1960,OPHELIA,74.5944,925.0,,5,0,0
1960,PHYLLIS,54.5311,965.0,,5,0,0
1961,RITA,19.5489,996.0,,1,0,0
1961,SUSAN,14.9189,1000.0,,0,0,0
1961,TESS,64.8199,941.0,,5,0,0
1961,ALICE,39.6122,975.0,34.9822,3,1,1
1961,BETTY,49.9011,947.0,34.9822,4,1,0
1961,UNNAMED,19.5489,1000.0,,1,0,1
1961,UNNAMED,14.9189,1002.0,8.7455,0,1,0
1961,UNNAMED,11.8322,1000.0,9.7744,0,1,1
1961,CORA,39.6122,985.0,,3,0,1
1961,DORIS,19.5489,986.0,19.5489,1,1,0
1961,UNNAMED,19.5489,996.0,,1,0,0
1961,DORIS,14.9189,990.0,,0,0,0
1961,UNNAMED,11.8322,1000.0,,0,0,0
1961,ELSIE,49.9011,975.0,11.8322,4,1,0
1961,FLOSSIE,24.6933,992.0,14.9189,2,1,0
1961,GRACE,19.5489,996.0,,1,0,0
1961,HELEN,49.9011,971.0,,4,0,0
1961,IDA,44.7566,980.0,,4,0,0
1961,JUNE,49.9011,960.0,29.8378,4,1,0
1961,UNNAMED,14.9189,998.0,,0,0,0
1961,UNNAMED,11.8322,994.0,,0,0,0
1961,KATHY,39.6122,988.0,,3,0,0
1961,UNNAMED,24.6933,992.0,,2,0,1
1961,UNNAMED,11.8322,1002.0,,0,0,0
1961,LORNA,64.8199,950.0,44.7566,5,1,0
1961,UNNAMED,11.8322,1003.0,,0,0,0
1961,UNNAMED,19.5489,995.0,17.4911,1,1,1
1961,MARIE,24.6933,998.0,,2,0,0
1961,OLGA,34.9822,980.0,34.9822,3,1,0
1961,PAMELA,84.8833,909.0,59.6755,5,1,0
1961,NANCY,99.8021,888.0,,5,0,0
1961,RUBY,29.8378,989.0,,2,0,0
1961,SALLY,39.6122,980.0,39.6122,3,1,0
1961,TILDA,59.6755,935.0,32.4100,5,1,0
1961,VIOLET,94.6577,895.0,,5,0,0
1961,WILDA,29.8378,990.0,,2,0,1
1961,UNNAMED,14.9189,1000.0,,0,0,0
1961,BILLIE,39.6122,970.0,,3,0,0
1961,ANITA,19.5489,1004.0,,1,0,1
1961,CLARA,39.6122,985.0,,3,0,0
1961,DOT,74.5944,925.0,,5,0,0
1961,UNNAMED,19.5489,998.0,,1,0,0
1961,ELLEN,69.9644,943.0,,5,0,0
1962,FRAN,24.6933,1000.0,,2,0,0
1962,GEORGIA,64.8199,929.0,,5,0,0
1962,HOPE,44.7566,978.0,,4,0,0
1962,UNNAMED,14.9189,998.0,10.2889,0,1,1
1962,IRIS,34.9822,990.0,,3,0,0
1962,JOAN,39.6122,985.0,,3,0,0
1962,UNNAMED,24.6933,990.0,,2,0,1
1962,KATE,39.6122,967.0,29.8378,3,1,0
1962,LOUISE,39.6122,961.0,,3,0,0
1962,NORA,39.6122,968.0,,3,0,0
1962,MARGE,19.5489,1002.0,,1,0,0
1962,OPAL,74.5944,900.0,59.6755,5,1,0
1962,UNNAMED,14.9189,994.0,,0,0,1
1962,PATSY,34.9822,975.0,34.9822,3,1,0
1962,RUTH,84.8833,915.0,,5,0,0
1962,SARAH,39.6122,972.0,,3,0,0
1962,THELMA,59.6755,948.0,,5,0,0
1962,VERA,39.6122,984.0,,3,0,0
1962,WANDA,49.9011,949.0,29.8378,4,1,0
1962,AMY,64.8199,935.0,44.7566,5,1,0
1962,BABE:BABS,24.6933,990.0,,2,0,0
1962,UNNAMED,19.5489,1000.0,,1,0,0
1962,CARLA:CLARA,34.9822,984.0,34.9822,3,1,1
1962,UNNAMED,14.9189,995.0,,0,0,0
1962,UNNAMED,14.9189,1000.0,,0,0,0
1962,DINAH,49.9011,955.0,19.5489,4,1,0
1962,EMMA,74.5944,890.0,,5,0,0
1962,FREDA,49.9011,948.0,,4,0,0
1962,HARRIET,19.5489,1000.0,,1,0,1
1962,GILDA,54.5311,953.0,,5,0,0
1962,IVY,39.6122,990.0,,3,0,0
1962,JEAN,39.6122,976.0,,3,0,0
1962,KAREN,79.7388,894.0,,5,0,0
1962,LUCY,44.7566,972.0,,4,0,0
1962,MARY,24.6933,1004.0,,2,0,1
1962,NADINE,29.8378,974.0,,2,0,0
1963,UNNAMED,14.9189,1001.0,,0,0,0
1963,OLIVE,64.8199,920.0,,5,0,0
1963,POLLY,34.9822,978.0,,3,0,0
1963,ROSE,24.6933,980.0,,2,0,1
1963,SHIRLEY,69.9644,935.0,,5,0,0
1963,TRIX,34.9822,980.0,29.8378,3,1,0
1963,VIRGINIA,24.6933,990.0,,2,0,0
1963,WENDY,69.9644,924.0,34.9822,5,1,0
1963,UNNAMED,14.9189,1002.0,,0,0,0
1963,AGNES,34.9822,983.0,24.6933,3,1,0
1963,BESS,64.8199,930.0,,5,0,0
1963,UNNAMED,19.5489,992.0,19.5489,1,1,1
1963,CARMEN,64.8199,934.0,,5,0,0
1963,UNNAMED,14.9189,1000.0,11.8322,0,1,1
1963,ELAINE,44.7566,965.0,,4,0,0
1963,DELLA,39.6122,971.0,,3,0,0
1963,UNNAMED,14.9189,997.0,9.2600,0,1,1
1963,FAYE,54.5311,958.0,32.4100,5,1,0
1963,UNNAMED,11.8322,1002.0,,0,0,1
1963,GLORIA,69.9644,918.0,29.8378,5,1,0
1963,HESTER,24.6933,996.0,,2,0,0
1963,IRMA,19.5489,1002.0,,1,0,0
1963,UNNAMED,11.8322,1004.0,,0,0,1
1963,JUDY,74.5944,914.0,,5,0,0
1963,UNNAMED,11.8322,1005.0,,0,0,1
1963,KIT,69.9644,932.0,,5,0,0
1963,LOLA,69.9644,943.0,,5,0,0
1963,MAMIE,54.5311,969.0,,5,0,0
1963,NINA,14.9189,1000.0,,0,0,0
1963,ORA,39.6122,980.0,,3,0,0
